id,cycle,T24,T30,T50,P15,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,WC,time_id,time_id_back
1.0,155.0,643.09,1585.47,1408.35,21.61,553.22,2388.03,9072.01,47.48,522.52,2388.04,8148.48,8.4498,395.0,39.13,23.3064,104.0,0,155.0,105.0
1.0,156.0,642.55,1591.67,1411.96,21.61,553.5,2388.03,9067.73,47.46,521.82,2388.02,8151.91,8.421,392.0,38.88,23.3377,103.0,0,156.0,104.0
1.0,157.0,642.57,1587.47,1406.08,21.61,553.02,2388.02,9069.25,47.45,521.68,2388.05,8148.37,8.454,394.0,38.87,23.3894,102.0,0,157.0,103.0
1.0,158.0,641.98,1595.03,1406.49,21.61,553.76,2388.05,9068.65,47.32,521.85,2388.09,8148.47,8.4221,393.0,38.84,23.339,101.0,0,158.0,102.0
1.0,159.0,642.64,1592.32,1410.8,21.61,553.4,2388.04,9072.28,47.49,521.43,2388.04,8151.3,8.4385,393.0,38.71,23.2224,100.0,0,159.0,101.0
1.0,160.0,642.36,1594.79,1414.46,21.61,553.55,2388.07,9072.47,47.52,521.18,2388.03,8146.51,8.4187,393.0,38.86,23.2988,99.0,0,160.0,100.0
1.0,161.0,642.4,1587.14,1406.38,21.61,553.98,2388.08,9075.4,47.45,521.55,2388.04,8147.44,8.4228,393.0,38.87,23.3033,98.0,0,161.0,99.0
1.0,162.0,642.68,1587.65,1405.36,21.61,553.11,2388.08,9064.41,47.44,521.85,2388.08,8148.88,8.4272,394.0,38.98,23.2133,97.0,0,162.0,98.0
1.0,163.0,642.68,1590.42,1409.85,21.61,553.45,2388.14,9071.37,47.38,521.34,2388.09,8147.37,8.435,393.0,38.88,23.3244,96.0,0,163.0,97.0
1.0,164.0,642.64,1584.91,1409.31,21.61,552.9,2388.14,9073.66,47.54,521.59,2388.09,8144.82,8.4056,393.0,38.84,23.2943,95.0,0,164.0,96.0
1.0,165.0,642.17,1586.09,1404.79,21.61,554.02,2388.06,9073.78,47.3,521.49,2388.03,8143.48,8.4598,393.0,38.87,23.2956,94.0,0,165.0,95.0
1.0,166.0,642.41,1594.39,1409.85,21.61,553.68,2388.04,9062.81,47.52,521.73,2388.0,8151.64,8.4253,392.0,38.79,23.3268,93.0,0,166.0,94.0
1.0,167.0,642.68,1586.71,1419.8,21.61,553.74,2388.11,9073.73,47.48,521.57,2388.12,8145.67,8.4042,393.0,38.88,23.344,92.0,0,167.0,93.0
1.0,168.0,642.34,1586.61,1405.22,21.61,553.39,2388.03,9073.73,47.33,521.76,2388.06,8148.89,8.4345,392.0,38.85,23.3451,91.0,0,168.0,92.0
1.0,169.0,642.6,1593.15,1411.62,21.61,553.97,2388.08,9067.51,47.71,521.72,2388.13,8151.82,8.4199,392.0,38.77,23.3187,90.0,0,169.0,91.0
1.0,170.0,642.6,1594.35,1407.91,21.61,553.78,2388.09,9071.14,47.4,521.7,2388.07,8148.7,8.4193,394.0,38.91,23.3639,89.0,0,170.0,90.0
1.0,171.0,642.41,1587.93,1402.66,21.61,553.84,2388.09,9072.04,47.52,521.33,2388.02,8149.51,8.4321,394.0,38.76,23.2861,88.0,0,171.0,89.0
1.0,172.0,642.59,1597.51,1412.58,21.61,553.02,2388.07,9071.68,47.5,521.41,2388.05,8151.47,8.4624,392.0,38.81,23.2399,87.0,0,172.0,88.0
1.0,173.0,642.38,1596.02,1403.04,21.61,553.14,2388.07,9075.66,47.51,522.32,2388.04,8148.18,8.4249,393.0,38.67,23.3147,86.0,0,173.0,87.0
1.0,174.0,642.16,1597.85,1405.84,21.61,553.59,2388.13,9068.46,47.65,521.84,2388.04,8151.15,8.4501,394.0,38.74,23.2819,85.0,0,174.0,86.0
1.0,175.0,642.52,1581.68,1406.86,21.61,553.02,2388.06,9078.71,47.63,521.9,2388.1,8152.33,8.446,391.0,38.87,23.2947,84.0,0,175.0,85.0
1.0,176.0,641.97,1587.37,1409.46,21.61,553.26,2388.12,9069.58,47.4,521.57,2388.08,8157.42,8.4514,391.0,38.9,23.2322,83.0,0,176.0,84.0
1.0,177.0,642.49,1599.09,1404.38,21.61,552.7,2388.07,9067.53,47.35,520.98,2388.08,8151.57,8.4054,393.0,38.89,23.3296,82.0,0,177.0,83.0
1.0,178.0,643.04,1588.24,1401.65,21.61,553.11,2388.07,9070.75,47.42,521.15,2388.02,8155.67,8.4229,394.0,38.78,23.2484,81.0,0,178.0,82.0
1.0,179.0,642.97,1583.04,1407.17,21.61,552.77,2388.1,9071.07,47.66,521.27,2388.1,8147.6,8.463,395.0,38.92,23.1559,80.0,0,179.0,81.0
1.0,180.0,643.07,1587.34,1406.28,21.61,553.71,2388.11,9070.81,47.51,521.33,2388.08,8149.71,8.4065,394.0,39.09,23.1683,79.0,0,180.0,80.0
1.0,181.0,642.31,1591.29,1399.5,21.61,553.5,2388.12,9063.79,47.67,521.53,2388.12,8146.56,8.4163,393.0,38.83,23.2364,78.0,0,181.0,79.0
1.0,182.0,642.37,1593.2,1414.3,21.61,553.46,2388.1,9066.02,47.52,521.3,2388.09,8147.66,8.4337,394.0,38.66,23.2449,77.0,0,182.0,78.0
1.0,183.0,641.84,1588.43,1412.8,21.61,553.63,2388.05,9070.23,47.53,521.61,2388.1,8143.44,8.4299,392.0,38.73,23.3216,76.0,0,183.0,77.0
1.0,184.0,642.5,1590.76,1409.58,21.61,553.41,2388.09,9072.91,47.44,522.12,2388.1,8147.34,8.4555,393.0,38.87,23.3773,75.0,0,184.0,76.0
1.0,185.0,642.72,1584.57,1397.71,21.61,553.72,2388.09,9077.44,47.79,520.96,2388.06,8150.08,8.4504,392.0,38.88,23.3945,74.0,0,185.0,75.0
1.0,186.0,642.45,1590.89,1410.57,21.61,552.83,2388.07,9077.07,47.74,521.22,2388.06,8154.73,8.469,393.0,38.88,23.2694,73.0,0,186.0,74.0
1.0,187.0,643.16,1591.08,1409.22,21.61,553.08,2388.08,9072.77,47.56,521.67,2388.1,8148.92,8.4452,394.0,38.77,23.2041,72.0,0,187.0,73.0
1.0,188.0,643.48,1588.55,1410.73,21.61,553.02,2388.1,9072.27,47.64,521.36,2388.11,8143.92,8.451,393.0,38.8,23.3575,71.0,0,188.0,72.0
1.0,189.0,642.26,1592.56,1401.97,21.61,553.32,2388.08,9070.68,47.7,521.6,2388.08,8153.25,8.4574,394.0,38.59,23.3812,70.0,0,189.0,71.0
1.0,190.0,643.11,1590.18,1405.06,21.61,553.25,2388.09,9074.38,47.55,521.66,2388.07,8152.48,8.4719,393.0,38.59,23.3774,69.0,0,190.0,70.0
1.0,191.0,642.47,1581.9,1414.49,21.61,553.19,2388.12,9078.82,47.56,521.83,2388.14,8149.55,8.4651,392.0,38.65,23.2453,68.0,0,191.0,69.0
1.0,192.0,642.53,1593.75,1411.18,21.61,553.65,2388.1,9077.27,47.72,521.36,2388.09,8153.23,8.4359,393.0,38.72,23.2512,67.0,0,192.0,68.0
1.0,193.0,642.71,1590.06,1418.82,21.61,553.24,2388.07,9072.88,47.73,521.73,2388.11,8140.8,8.4393,394.0,38.93,23.2572,66.0,0,193.0,67.0
1.0,194.0,642.38,1587.37,1405.45,21.61,552.87,2388.05,9081.85,47.65,521.1,2388.06,8149.52,8.435,394.0,38.62,23.2115,65.0,0,194.0,66.0
1.0,195.0,643.02,1591.26,1418.18,21.61,553.31,2388.13,9075.12,47.44,521.4,2388.11,8147.99,8.4705,394.0,38.63,23.2445,64.0,0,195.0,65.0
1.0,196.0,642.58,1591.47,1408.16,21.61,552.9,2388.08,9071.12,47.64,521.42,2388.08,8147.58,8.4741,393.0,38.86,23.2751,63.0,0,196.0,64.0
1.0,197.0,642.77,1591.11,1410.21,21.61,552.78,2388.13,9076.25,47.8,521.82,2388.04,8149.61,8.4164,393.0,38.82,23.2987,62.0,0,197.0,63.0
1.0,198.0,642.52,1589.14,1410.7,21.61,552.94,2388.09,9068.53,47.45,520.83,2388.16,8151.93,8.4579,395.0,38.73,23.2421,61.0,0,198.0,62.0
1.0,199.0,642.26,1598.09,1419.18,21.61,552.86,2388.07,9071.63,47.79,520.8,2388.11,8151.24,8.4328,395.0,38.9,23.3191,60.0,0,199.0,61.0
1.0,200.0,642.92,1595.46,1414.78,21.61,553.46,2388.11,9069.67,47.56,521.16,2388.11,8146.91,8.4265,394.0,38.91,23.3581,59.0,0,200.0,60.0
1.0,201.0,642.47,1591.02,1409.76,21.61,552.85,2388.11,9060.86,47.63,521.51,2388.08,8147.42,8.4533,394.0,38.77,23.193,58.0,0,201.0,59.0
1.0,202.0,642.58,1595.01,1411.84,21.61,552.84,2388.09,9077.04,47.67,521.12,2388.13,8151.38,8.4601,394.0,38.7,23.2392,57.0,0,202.0,58.0
1.0,203.0,642.66,1596.82,1419.02,21.61,552.15,2388.09,9073.55,47.63,520.46,2388.11,8142.84,8.4426,393.0,38.91,23.2576,56.0,0,203.0,57.0
1.0,204.0,643.02,1594.44,1414.04,21.61,552.98,2388.13,9066.87,47.51,520.96,2388.1,8151.65,8.4541,395.0,38.52,23.3022,55.0,0,204.0,56.0
1.0,205.0,643.04,1602.53,1414.02,21.61,552.55,2388.11,9072.43,47.52,521.23,2388.08,8146.44,8.4402,394.0,38.53,23.267,54.0,0,205.0,55.0
1.0,206.0,643.1,1593.55,1409.19,21.61,553.11,2388.14,9074.96,47.69,520.51,2388.14,8150.78,8.4413,393.0,38.91,23.192,53.0,0,206.0,54.0
1.0,207.0,643.16,1594.88,1414.03,21.61,552.06,2388.1,9073.23,47.82,520.7,2388.13,8151.92,8.4689,396.0,38.76,23.2329,52.0,0,207.0,53.0
1.0,208.0,642.89,1587.78,1417.01,21.61,552.51,2388.13,9069.99,47.74,520.97,2388.13,8151.36,8.4518,393.0,38.7,23.2955,51.0,0,208.0,52.0
1.0,209.0,643.23,1599.57,1415.25,21.61,553.02,2388.13,9076.42,47.58,521.23,2388.11,8150.2,8.4316,393.0,38.84,23.2993,50.0,0,209.0,51.0
1.0,210.0,642.7,1597.98,1407.91,21.61,552.95,2388.14,9070.05,47.61,520.37,2388.15,8153.97,8.4702,395.0,38.77,23.277,49.0,0,210.0,50.0
1.0,211.0,642.45,1593.28,1413.75,21.61,553.01,2388.12,9068.26,47.71,521.41,2388.14,8151.91,8.4516,394.0,38.57,23.2188,48.0,0,211.0,49.0
1.0,212.0,642.95,1595.89,1421.28,21.61,553.3,2388.12,9076.18,47.63,521.06,2388.16,8151.02,8.4497,394.0,38.59,23.2353,47.0,0,212.0,48.0
1.0,213.0,643.2,1590.77,1415.33,21.61,552.36,2388.09,9075.94,47.69,521.26,2388.12,8150.68,8.4355,394.0,38.69,23.0933,46.0,0,213.0,47.0
1.0,214.0,642.71,1598.86,1413.36,21.61,553.15,2388.09,9069.98,47.6,521.1,2388.17,8146.23,8.4425,395.0,38.66,23.2472,45.0,0,214.0,46.0
1.0,215.0,643.05,1591.56,1418.03,21.61,552.53,2388.15,9074.71,47.6,520.79,2388.14,8147.54,8.4381,395.0,38.66,23.188,44.0,0,215.0,45.0
1.0,216.0,643.36,1590.83,1416.89,21.61,552.2,2388.1,9075.52,47.65,520.71,2388.14,8151.78,8.4724,396.0,38.62,23.1276,43.0,0,216.0,44.0
1.0,217.0,642.92,1598.95,1412.52,21.61,552.22,2388.16,9073.66,47.78,520.94,2388.19,8153.47,8.487,393.0,38.68,23.1859,42.0,0,217.0,43.0
1.0,218.0,642.91,1597.05,1408.18,21.61,552.78,2388.13,9075.65,47.72,520.75,2388.14,8145.56,8.444,394.0,38.63,23.2371,41.0,0,218.0,42.0
1.0,219.0,642.84,1596.34,1417.91,21.61,552.95,2388.21,9065.09,47.73,521.0,2388.18,8148.36,8.4365,394.0,38.66,23.2827,40.0,0,219.0,41.0
1.0,220.0,642.77,1594.18,1419.8,21.61,552.66,2388.19,9073.26,47.7,521.19,2388.11,8150.46,8.4564,395.0,38.77,23.2771,39.0,0,220.0,40.0
1.0,221.0,643.35,1594.38,1423.21,21.61,552.67,2388.17,9072.47,47.8,520.61,2388.08,8145.06,8.4708,395.0,38.76,23.2154,38.0,0,221.0,39.0
1.0,222.0,643.02,1595.46,1423.88,21.61,552.54,2388.17,9073.89,47.81,520.65,2388.13,8145.51,8.4938,394.0,38.54,23.216,37.0,0,222.0,38.0
1.0,223.0,643.09,1598.9,1411.04,21.61,552.25,2388.1,9080.02,48.02,520.46,2388.18,8148.98,8.4589,396.0,38.64,23.1425,36.0,0,223.0,37.0
1.0,224.0,643.45,1596.51,1416.97,21.61,552.26,2388.12,9080.56,47.69,520.45,2388.16,8147.14,8.462,396.0,38.62,23.1929,35.0,0,224.0,36.0
1.0,225.0,643.71,1599.72,1416.7,21.61,552.53,2388.17,9074.01,47.66,520.29,2388.19,8146.46,8.4682,395.0,38.82,23.2158,34.0,0,225.0,35.0
1.0,226.0,643.17,1605.25,1423.92,21.61,552.93,2388.13,9079.99,47.78,520.44,2388.2,8152.02,8.4712,394.0,38.63,23.1775,33.0,0,226.0,34.0
1.0,227.0,643.04,1593.13,1416.51,21.61,552.37,2388.16,9070.95,47.82,520.52,2388.18,8147.64,8.4717,395.0,38.66,23.2273,32.0,0,227.0,33.0
1.0,228.0,643.6,1597.56,1424.84,21.61,552.24,2388.15,9074.59,47.75,520.86,2388.16,8147.35,8.4926,393.0,38.59,23.3012,31.0,0,228.0,32.0
1.0,229.0,643.67,1591.32,1418.78,21.61,552.54,2388.15,9077.69,47.96,521.09,2388.19,8149.66,8.4914,395.0,38.51,23.2569,30.0,0,229.0,31.0
1.0,230.0,643.2,1593.43,1414.07,21.61,552.55,2388.17,9076.36,47.87,520.81,2388.21,8149.63,8.4842,393.0,38.66,23.1833,29.0,0,230.0,30.0
1.0,231.0,643.02,1599.01,1426.55,21.61,552.68,2388.13,9076.25,47.8,521.25,2388.13,8153.79,8.4885,396.0,38.74,23.1805,28.0,0,231.0,29.0
1.0,232.0,643.44,1595.92,1422.4,21.61,552.18,2388.16,9078.32,47.81,520.4,2388.13,8151.1,8.4722,393.0,38.71,23.13,27.0,0,232.0,28.0
1.0,233.0,643.46,1596.97,1422.57,21.61,552.27,2388.2,9079.39,48.0,520.41,2388.14,8150.36,8.5036,396.0,38.53,23.1197,26.0,0,233.0,27.0
1.0,234.0,643.37,1597.61,1418.06,21.61,551.74,2388.14,9077.3,47.83,520.5,2388.15,8154.77,8.5117,395.0,38.56,23.08,25.0,0,234.0,26.0
1.0,235.0,643.15,1599.13,1423.33,21.61,552.1,2388.12,9072.31,47.75,520.53,2388.2,8156.02,8.4719,394.0,38.72,23.1792,24.0,0,235.0,25.0
1.0,236.0,642.87,1593.39,1423.52,21.61,552.29,2388.18,9077.79,47.85,520.25,2388.18,8144.48,8.4966,394.0,38.49,23.1283,23.0,0,236.0,24.0
1.0,237.0,643.49,1597.7,1426.99,21.61,552.27,2388.2,9066.79,47.93,520.98,2388.18,8146.27,8.4877,395.0,38.62,23.0634,22.0,0,237.0,23.0
1.0,238.0,643.25,1589.98,1422.21,21.61,552.62,2388.22,9073.77,47.79,520.17,2388.2,8148.83,8.4676,395.0,38.55,23.0818,21.0,0,238.0,22.0
1.0,239.0,643.29,1595.82,1423.51,21.61,552.16,2388.19,9082.15,47.98,520.01,2388.17,8150.2,8.4867,395.0,38.63,23.2299,20.0,0,239.0,21.0
1.0,240.0,643.14,1601.07,1427.37,21.61,552.29,2388.19,9083.12,48.06,520.59,2388.22,8144.63,8.5132,396.0,38.53,23.098,19.0,0,240.0,20.0
1.0,241.0,643.38,1592.75,1421.28,21.61,551.67,2388.2,9067.2,47.94,520.8,2388.21,8152.78,8.4873,395.0,38.61,23.0812,18.0,0,241.0,19.0
1.0,242.0,643.26,1595.87,1425.87,21.61,551.78,2388.13,9077.8,48.12,520.4,2388.2,8149.86,8.486,395.0,38.55,23.1906,17.0,0,242.0,18.0
1.0,243.0,643.39,1596.26,1422.48,21.61,552.44,2388.21,9063.07,48.05,520.36,2388.17,8148.81,8.468,396.0,38.57,23.1336,16.0,0,243.0,17.0
1.0,244.0,643.71,1594.69,1424.74,21.61,551.44,2388.18,9075.7,47.99,520.59,2388.19,8153.85,8.4936,398.0,38.53,23.1189,15.0,0,244.0,16.0
1.0,245.0,643.27,1600.86,1427.49,21.61,551.25,2388.22,9083.75,48.15,520.29,2388.23,8154.8,8.4861,396.0,38.47,23.1526,14.0,0,245.0,15.0
1.0,246.0,643.77,1597.9,1427.45,21.61,552.64,2388.21,9072.88,48.0,519.84,2388.22,8149.78,8.548,396.0,38.4,23.1525,13.0,0,246.0,14.0
1.0,247.0,643.38,1595.7,1428.44,21.61,552.71,2388.2,9081.56,48.15,519.59,2388.21,8146.87,8.4806,395.0,38.5,23.1023,12.0,0,247.0,13.0
1.0,248.0,643.39,1597.83,1425.96,21.61,551.57,2388.26,9071.33,47.96,520.35,2388.22,8147.41,8.4967,397.0,38.41,23.1492,11.0,0,248.0,12.0
1.0,249.0,643.34,1592.29,1427.9,21.61,551.68,2388.21,9071.79,48.0,520.28,2388.2,8146.78,8.5069,397.0,38.38,23.2023,10.0,0,249.0,11.0
1.0,250.0,643.85,1597.54,1419.22,21.61,551.28,2388.22,9074.5,48.02,519.63,2388.26,8146.96,8.529,397.0,38.69,23.1101,9.0,0,250.0,10.0
1.0,251.0,643.54,1596.24,1429.71,21.61,551.27,2388.21,9070.08,48.12,520.35,2388.2,8151.35,8.5111,397.0,38.46,23.0971,8.0,0,251.0,9.0
1.0,252.0,644.02,1600.68,1423.72,21.61,551.42,2388.22,9069.0,48.22,520.09,2388.17,8143.41,8.4907,395.0,38.36,23.0905,7.0,0,252.0,8.0
1.0,253.0,643.31,1598.07,1425.57,21.61,551.77,2388.2,9074.32,48.15,520.08,2388.21,8147.06,8.5044,395.0,38.34,23.1021,6.0,0,253.0,7.0
1.0,254.0,643.97,1603.92,1428.41,21.61,551.9,2388.24,9075.63,48.11,519.87,2388.28,8146.87,8.5255,396.0,38.36,23.1083,5.0,0,254.0,6.0
1.0,255.0,643.4,1599.87,1427.9,21.61,552.09,2388.28,9077.6,48.24,520.3,2388.22,8143.28,8.5179,394.0,38.39,23.0716,4.0,0,255.0,5.0
1.0,256.0,643.84,1599.31,1423.73,21.61,551.66,2388.19,9070.64,48.05,519.89,2388.22,8151.14,8.5058,397.0,38.46,23.0488,3.0,0,256.0,4.0
1.0,257.0,643.52,1601.37,1425.25,21.61,551.44,2388.28,9078.36,48.16,519.71,2388.26,8149.36,8.5308,398.0,38.36,23.1058,2.0,0,257.0,3.0
1.0,258.0,643.66,1606.8,1431.35,21.61,551.87,2388.28,9084.89,48.11,519.72,2388.21,8150.92,8.4947,396.0,38.49,23.0658,1.0,0,258.0,2.0
1.0,259.0,643.94,1599.54,1434.33,21.61,551.6,2388.25,9076.3,48.34,519.44,2388.23,8149.15,8.5313,398.0,38.35,23.0707,0.0,0,259.0,1.0
2.0,1.0,642.38,1587.95,1393.65,21.58,553.62,2387.93,9050.35,47.12,521.56,2387.95,8134.28,8.3462,392.0,39.04,23.3588,252.0,0,1.0,253.0
2.0,2.0,641.9,1578.97,1396.59,21.58,554.0,2388.0,9052.14,47.02,521.98,2388.04,8139.61,8.4004,391.0,38.96,23.4683,251.0,0,2.0,252.0
2.0,3.0,641.85,1583.91,1391.46,21.57,553.63,2387.97,9051.37,47.28,521.95,2387.96,8130.65,8.3675,392.0,38.93,23.3825,250.0,0,3.0,251.0
2.0,4.0,642.07,1579.51,1391.48,21.58,553.26,2387.93,9051.87,47.14,521.12,2387.95,8139.57,8.377,389.0,38.85,23.3706,249.0,0,4.0,250.0
2.0,5.0,642.16,1583.96,1395.68,21.58,553.82,2387.93,9047.34,46.84,521.62,2387.94,8135.4,8.3633,391.0,39.23,23.4144,248.0,0,5.0,249.0
2.0,6.0,642.18,1583.45,1395.03,21.58,553.74,2388.0,9056.36,47.05,521.85,2387.95,8135.5,8.4047,392.0,39.13,23.4867,247.0,0,6.0,248.0
2.0,7.0,642.75,1579.31,1393.29,21.58,553.28,2387.94,9041.23,47.09,521.56,2387.97,8136.95,8.3978,391.0,39.05,23.3851,246.0,0,7.0,247.0
2.0,8.0,642.43,1589.99,1396.6,21.58,553.87,2387.99,9052.21,46.94,521.74,2387.94,8129.21,8.3793,390.0,39.03,23.4174,245.0,0,8.0,246.0
2.0,9.0,642.16,1577.07,1395.62,21.57,553.32,2387.98,9049.11,47.34,521.33,2387.99,8128.13,8.3744,392.0,38.93,23.4609,244.0,0,9.0,245.0
2.0,10.0,641.85,1587.17,1400.51,21.58,553.92,2387.92,9056.11,47.02,522.06,2387.99,8135.68,8.4046,393.0,39.11,23.4301,243.0,0,10.0,244.0
2.0,11.0,641.97,1581.56,1384.74,21.58,553.03,2387.95,9046.22,47.09,521.84,2387.99,8130.78,8.3901,390.0,39.01,23.3382,242.0,0,11.0,243.0
2.0,12.0,642.02,1586.0,1391.8,21.57,553.41,2387.98,9046.77,47.14,521.62,2387.95,8130.23,8.3762,391.0,39.04,23.4495,241.0,0,12.0,242.0
2.0,13.0,642.04,1586.98,1396.97,21.58,553.28,2387.96,9054.85,46.91,521.42,2387.95,8132.7,8.384,391.0,38.93,23.3283,240.0,0,13.0,241.0
2.0,14.0,642.1,1582.02,1389.36,21.58,553.82,2388.0,9043.46,47.14,521.45,2387.97,8139.32,8.4271,391.0,39.01,23.4402,239.0,0,14.0,240.0
2.0,15.0,641.65,1585.65,1397.7,21.57,553.45,2387.96,9044.96,47.05,521.73,2387.97,8132.71,8.3684,391.0,39.19,23.5025,238.0,0,15.0,239.0
2.0,16.0,641.93,1577.45,1394.98,21.58,553.58,2387.95,9045.62,47.06,521.55,2387.95,8133.26,8.3934,392.0,39.22,23.4058,237.0,0,16.0,238.0
2.0,17.0,642.03,1578.46,1397.59,21.57,553.75,2387.95,9049.59,47.04,521.14,2387.97,8138.48,8.429,391.0,39.06,23.5077,236.0,0,17.0,237.0
2.0,18.0,641.87,1591.05,1396.81,21.58,553.32,2388.02,9050.22,47.08,522.01,2387.98,8135.9,8.3957,391.0,39.14,23.4434,235.0,0,18.0,236.0
2.0,19.0,641.52,1576.3,1396.89,21.58,554.13,2387.92,9045.3,46.91,521.71,2387.93,8130.97,8.3587,391.0,39.15,23.3773,234.0,0,19.0,235.0
2.0,20.0,642.31,1575.09,1395.13,21.58,553.55,2387.93,9044.52,47.07,521.93,2387.98,8139.89,8.3953,390.0,38.98,23.3479,233.0,0,20.0,234.0
2.0,21.0,642.09,1578.56,1394.7,21.58,553.34,2387.96,9044.37,47.21,521.37,2387.99,8136.5,8.4142,391.0,39.1,23.4155,232.0,0,21.0,233.0
2.0,22.0,641.95,1573.48,1389.61,21.57,553.24,2388.01,9047.02,47.19,521.51,2387.99,8135.31,8.3799,391.0,39.18,23.4589,231.0,0,22.0,232.0
2.0,23.0,642.17,1580.91,1395.04,21.58,553.68,2388.01,9053.24,46.88,521.74,2387.98,8135.64,8.3688,391.0,38.92,23.3916,230.0,0,23.0,231.0
2.0,24.0,642.1,1578.49,1395.34,21.57,553.92,2388.01,9050.62,46.99,521.18,2387.93,8137.88,8.3553,390.0,39.1,23.3831,229.0,0,24.0,230.0
2.0,25.0,642.12,1581.65,1399.58,21.58,554.27,2387.94,9050.52,46.88,521.81,2387.95,8139.23,8.3802,392.0,39.16,23.448,228.0,0,25.0,229.0
2.0,26.0,642.23,1584.15,1393.97,21.57,553.45,2387.98,9054.37,47.11,521.44,2387.94,8129.93,8.3943,392.0,38.73,23.4559,227.0,0,26.0,228.0
2.0,27.0,641.54,1577.87,1391.71,21.58,554.09,2387.94,9041.13,46.93,521.67,2387.96,8136.63,8.3707,390.0,39.08,23.3331,226.0,0,27.0,227.0
2.0,28.0,641.82,1584.36,1397.54,21.58,553.36,2387.95,9059.43,47.24,521.39,2387.94,8131.07,8.4026,392.0,39.24,23.4134,225.0,0,28.0,226.0
2.0,29.0,642.4,1572.01,1394.2,21.58,553.63,2388.03,9052.54,47.1,521.81,2387.98,8129.73,8.4134,389.0,39.03,23.3418,224.0,0,29.0,225.0
2.0,30.0,642.06,1578.59,1387.6,21.57,553.16,2387.93,9053.52,47.03,521.62,2387.89,8131.1,8.3787,392.0,38.87,23.448,223.0,0,30.0,224.0
2.0,31.0,642.02,1586.97,1400.91,21.58,553.88,2388.02,9053.33,47.04,522.24,2387.95,8135.96,8.3974,393.0,38.88,23.4164,222.0,0,31.0,223.0
2.0,32.0,642.73,1587.26,1397.02,21.58,553.14,2387.97,9048.48,47.13,521.64,2388.02,8136.26,8.397,393.0,38.96,23.4165,221.0,0,32.0,222.0
2.0,33.0,642.19,1582.11,1393.73,21.58,552.91,2387.98,9047.02,47.17,521.69,2388.01,8135.93,8.3963,389.0,39.21,23.4763,220.0,0,33.0,221.0
2.0,34.0,641.58,1576.89,1405.99,21.58,552.93,2387.92,9051.88,47.11,521.09,2388.01,8134.59,8.4008,390.0,38.98,23.5187,219.0,0,34.0,220.0
2.0,35.0,642.13,1576.56,1395.42,21.57,552.39,2387.98,9051.72,47.0,522.02,2387.95,8136.53,8.3746,392.0,38.94,23.4056,218.0,0,35.0,219.0
2.0,36.0,641.99,1579.98,1395.61,21.58,553.7,2387.94,9053.43,46.97,521.81,2387.97,8137.96,8.3788,392.0,39.04,23.4118,217.0,0,36.0,218.0
2.0,37.0,642.04,1586.32,1394.57,21.57,553.66,2387.96,9052.97,47.06,521.23,2387.93,8131.23,8.4034,390.0,39.16,23.3607,216.0,0,37.0,217.0
2.0,38.0,642.38,1589.5,1399.06,21.58,553.77,2388.01,9047.96,47.05,522.23,2387.98,8138.75,8.3969,391.0,39.15,23.5351,215.0,0,38.0,216.0
2.0,39.0,641.71,1583.24,1403.38,21.58,552.83,2387.96,9047.23,47.15,521.55,2387.99,8133.58,8.3526,391.0,39.15,23.3745,214.0,0,39.0,215.0
2.0,40.0,641.91,1584.18,1384.36,21.57,553.5,2387.92,9050.25,46.92,521.52,2388.02,8132.61,8.4025,390.0,38.88,23.366,213.0,0,40.0,214.0
2.0,41.0,641.53,1581.87,1392.19,21.58,554.14,2387.99,9048.4,47.08,522.01,2388.01,8137.06,8.384,391.0,39.11,23.4565,212.0,0,41.0,213.0
2.0,42.0,641.85,1579.7,1399.94,21.58,554.31,2387.96,9050.6,47.11,521.99,2388.04,8133.92,8.3664,392.0,39.13,23.4376,211.0,0,42.0,212.0
2.0,43.0,641.94,1577.89,1390.31,21.57,553.79,2387.95,9043.72,47.23,521.26,2387.92,8136.24,8.3886,391.0,39.01,23.4593,210.0,0,43.0,211.0
2.0,44.0,642.27,1581.8,1389.99,21.57,553.55,2387.92,9050.67,47.07,520.99,2387.93,8126.7,8.3748,391.0,39.04,23.3138,209.0,0,44.0,210.0
2.0,45.0,642.29,1585.29,1397.66,21.58,553.6,2387.98,9054.79,46.98,521.42,2387.94,8138.1,8.3716,391.0,39.14,23.3739,208.0,0,45.0,209.0
2.0,46.0,641.83,1586.09,1389.6,21.57,553.09,2387.97,9050.52,46.93,520.99,2387.97,8136.07,8.3731,391.0,38.97,23.3868,207.0,0,46.0,208.0
2.0,47.0,641.77,1583.5,1399.68,21.57,554.08,2387.96,9052.09,47.19,521.54,2387.97,8131.96,8.3751,390.0,39.05,23.3963,206.0,0,47.0,207.0
2.0,48.0,642.34,1582.19,1394.06,21.58,553.56,2388.0,9051.11,47.07,521.53,2388.01,8139.34,8.3531,388.0,39.14,23.4012,205.0,0,48.0,206.0
2.0,49.0,642.38,1581.01,1390.29,21.58,554.05,2388.02,9051.52,46.95,521.86,2387.99,8137.68,8.3633,392.0,38.99,23.316,204.0,0,49.0,205.0
2.0,50.0,641.88,1576.1,1398.4,21.58,554.12,2387.96,9051.19,47.25,522.54,2387.92,8133.21,8.3677,392.0,39.05,23.4077,203.0,0,50.0,204.0
